Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Pages,Total_Duration,Engagement_Score,Product_Ratio,Avg_Time_Per_Page,Is_Returning
5,39.7,0,0.0,14,253.6,0.0,0.018333333,0.0,0.0,Sep,2,2,4,4,Returning_Visitor,False,False,19,293.3,19,0.7368421052631579,15.436842105263159,1
9,124.4266667,0,0.0,19,720.6766667,0.0,0.018933333,0.0,0.0,Oct,2,2,7,4,Returning_Visitor,False,False,28,845.1033334000001,28,0.6785714285714286,30.182261907142863,1
4,82.0,0,0.0,17,269.0,0.034782609,0.046376812,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False,21,351.0,21,0.8095238095238095,16.714285714285715,1
4,31.6,0,0.0,9,1760.7,0.0,0.003333333,0.0,0.0,Nov,4,2,9,2,Returning_Visitor,False,False,13,1792.3,13,0.6923076923076923,137.86923076923077,1
9,135.1,0,0.0,23,620.0333333,0.022222222,0.030246914,0.0,0.0,Aug,2,5,5,1,Returning_Visitor,False,False,32,755.1333333,32,0.71875,23.597916665625,1
3,49.4,0,0.0,11,285.6,0.0,0.021428571,0.0,0.0,Oct,2,2,7,2,Returning_Visitor,False,False,14,335.0,14,0.7857142857142857,23.928571428571427,1
3,53.4,0,0.0,21,216.7,0.0,0.008695652,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,False,24,270.09999999999997,24,0.875,11.254166666666665,0
3,22.2,0,0.0,2,836.2,0.0,0.04,0.0,0.0,Sep,2,2,8,2,New_Visitor,True,False,5,858.4000000000001,5,0.4,171.68,0
2,58.6,0,0.0,42,906.2333333,0.0,0.006976744,0.0,0.0,Nov,2,2,4,20,New_Visitor,False,False,44,964.8333333,44,0.9545454545454546,21.928030302272727,0
1,0.0,0,0.0,28,219.8,0.0,0.037931034,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False,29,219.8,29,0.9655172413793104,7.5793103448275865,1
6,168.85,0,0.0,22,383.2,0.002666667,0.0096,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False,28,552.05,28,0.7857142857142857,19.71607142857143,1
1,3.5,0,0.0,26,433.6366667,0.0,0.007692308,0.0,0.0,Jul,2,5,3,3,New_Visitor,True,False,27,437.1366667,27,0.9629629629629629,16.190246914814814,0
0,0.0,0,0.0,12,1653.6,0.016666667,0.027777778,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False,12,1653.6,12,1.0,137.79999999999998,1
0,0.0,0,0.0,17,649.02,0.0,0.017647059,0.0,0.0,June,2,4,3,3,Returning_Visitor,False,False,17,649.02,17,1.0,38.17764705882353,1
0,0.0,0,0.0,39,1429.501111,0.005263158,0.018947368,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False,39,1429.501111,39,1.0,36.653874641025645,1
4,120.9,0,0.0,7,534.0,0.0,0.02962963,0.0,0.0,Aug,2,2,7,2,Returning_Visitor,False,False,11,654.9,11,0.6363636363636364,59.53636363636363,1
3,61.26666667,0,0.0,7,216.3333333,0.0,0.00952381,0.0,0.0,Sep,3,2,1,2,Returning_Visitor,False,False,10,277.59999997,10,0.7,27.759999997,1
2,43.4,0,0.0,5,278.0,0.0,0.033333333,0.0,0.0,Aug,2,2,1,2,New_Visitor,True,False,7,321.4,7,0.7142857142857143,45.91428571428571,0
0,0.0,0,0.0,27,925.2933333,0.014814815,0.030687831,0.0,0.0,June,1,1,1,4,Returning_Visitor,False,False,27,925.2933333,27,1.0,34.270123455555556,1
7,109.5,0,0.0,25,349.6969697,0.0,0.019047619,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,False,32,459.1969697,32,0.78125,14.349905303125,1
0,0.0,0,0.0,3,40.4,0.0,0.066666667,0.0,0.0,June,2,2,1,4,Returning_Visitor,True,False,3,40.4,3,1.0,13.466666666666667,1
3,67.0,0,0.0,5,141.2,0.0,0.008333333,0.0,0.0,Oct,3,2,7,1,New_Visitor,False,False,8,208.2,8,0.625,26.025,0
5,113.6666667,0,0.0,25,733.1666667,0.006896552,0.041609195,0.0,0.0,Sep,1,8,1,1,Returning_Visitor,False,False,30,846.8333333999999,30,0.8333333333333334,28.227777779999997,1
3,97.8,0,0.0,5,60.4,0.0,0.025,0.0,0.0,Oct,2,2,9,2,New_Visitor,False,False,8,158.2,8,0.625,19.775,0
0,0.0,0,0.0,4,39.2,0.0,0.05,0.0,0.0,Nov,1,2,1,2,New_Visitor,False,False,4,39.2,4,1.0,9.8,0
0,0.0,0,0.0,5,137.0,0.0,0.04,0.0,0.0,Oct,2,4,9,2,Returning_Visitor,False,False,5,137.0,5,1.0,27.4,1
0,0.0,0,0.0,26,409.3,0.007692308,0.038461538,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False,26,409.3,26,1.0,15.742307692307692,1
1,0.0,0,0.0,8,1340.3,0.0,0.025,0.0,0.0,Sep,1,2,3,4,Returning_Visitor,False,False,9,1340.3,9,0.8888888888888888,148.92222222222222,1
3,59.5,0,0.0,3,47.2,0.033333333,0.05,0.0,0.0,Aug,1,1,1,4,New_Visitor,False,False,6,106.7,6,0.5,17.783333333333335,0
0,0.0,0,0.0,19,346.1333333,0.0,0.039473684,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False,19,346.1333333,19,1.0,18.217543857894736,1
0,0.0,0,0.0,19,621.7266667,0.010526316,0.024035088,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False,False,19,621.7266667,19,1.0,32.722456142105266,1
1,43.4,0,0.0,30,775.8883333,0.0,0.006896552,0.0,0.0,Oct,2,2,4,2,New_Visitor,False,False,31,819.2883333,31,0.967741935483871,26.428655912903224,0
0,0.0,0,0.0,33,889.72,0.012121212,0.044444444,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False,33,889.72,33,1.0,26.96121212121212,1
0,0.0,0,0.0,43,778.6437229,0.010232558,0.023197087,0.0,0.0,Jul,4,1,1,3,Returning_Visitor,True,False,43,778.6437229,43,1.0,18.10799355581395,1
2,46.3,0,0.0,2,48.4,0.0,0.05,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,False,4,94.69999999999999,4,0.5,23.674999999999997,1
3,51.48,0,0.0,16,164.8133333,0.038095238,0.05991342,0.0,0.0,Oct,1,1,6,5,Returning_Visitor,True,False,19,216.2933333,19,0.8421052631578947,11.383859647368421,1
2,39.2,0,0.0,6,86.4,0.0,0.028571429,0.0,0.0,Nov,1,1,3,3,New_Visitor,False,False,8,125.60000000000001,8,0.75,15.700000000000001,0
0,0.0,0,0.0,23,373.5,0.019047619,0.050793651,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,False,23,373.5,23,1.0,16.23913043478261,1
1,119.8,0,0.0,10,175.35,0.0,0.009090909,0.0,0.0,Jul,1,1,5,3,Returning_Visitor,False,False,11,295.15,11,0.9090909090909091,26.83181818181818,1
4,193.4,0,0.0,3,364.7,0.0,0.028571429,0.0,0.0,Oct,2,2,4,4,Returning_Visitor,False,False,7,558.1,7,0.42857142857142855,79.72857142857143,1
2,24.0,0,0.0,16,445.3333333,0.004444444,0.022222222,0.0,0.0,Jul,2,2,9,2,Returning_Visitor,False,False,18,469.3333333,18,0.8888888888888888,26.07407407222222,1
0,0.0,0,0.0,14,343.52,0.0,0.028571429,0.0,0.0,Jul,3,2,8,1,Returning_Visitor,True,False,14,343.52,14,1.0,24.537142857142857,1
3,63.4,0,0.0,10,70.93333333,0.0,0.016666667,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,False,13,134.33333333,13,0.7692307692307693,10.333333333076922,0
0,0.0,0,0.0,47,1475.366667,0.010638298,0.02674772,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,True,False,47,1475.366667,47,1.0,31.39078014893617,1
0,0.0,0,0.0,7,999.8,0.00952381,0.031428571,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,False,False,7,999.8,7,1.0,142.82857142857142,1
6,109.2,0,0.0,31,663.2777778,0.005882353,0.007058824,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,False,37,772.4777778,37,0.8378378378378378,20.87777777837838,1
3,60.73333333,0,0.0,27,696.9,0.0,0.014814815,0.0,0.0,Sep,2,2,6,4,Returning_Visitor,False,False,30,757.63333333,30,0.9,25.254444444333334,1
8,114.08,0,0.0,37,747.48,0.041463415,0.052845528,0.0,0.0,Jul,2,10,3,3,Returning_Visitor,False,False,45,861.5600000000001,45,0.8222222222222222,19.14577777777778,1
0,0.0,0,0.0,8,159.9,0.0,0.0,0.0,0.0,Oct,2,2,2,6,New_Visitor,False,False,8,159.9,8,1.0,19.9875,0
2,72.6,0,0.0,9,198.7,0.0,0.018181818,0.0,0.0,Sep,2,2,7,6,Returning_Visitor,True,False,11,271.29999999999995,11,0.8181818181818182,24.66363636363636,1
0,0.0,0,0.0,22,987.6,0.009090909,0.015151515,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,True,False,22,987.6,22,1.0,44.89090909090909,1
0,0.0,0,0.0,22,347.6666667,0.021212121,0.059848485,0.0,0.0,June,4,1,1,3,Returning_Visitor,False,False,22,347.6666667,22,1.0,15.803030304545455,1
0,0.0,0,0.0,26,710.0,0.003846154,0.017521368,0.0,0.0,Aug,3,3,4,4,Returning_Visitor,False,False,26,710.0,26,1.0,27.307692307692307,1
0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,False,3,19.0,3,1.0,6.333333333333333,1
2,60.5,0,0.0,26,1145.17,0.0,0.003703704,0.0,0.0,Nov,1,1,2,2,New_Visitor,True,False,28,1205.67,28,0.9285714285714286,43.05964285714286,0
3,75.4,0,0.0,18,1051.42,0.00952381,0.019047619,0.0,0.0,Oct,2,5,2,2,New_Visitor,False,False,21,1126.8200000000002,21,0.8571428571428571,53.65809523809524,0
1,41.4,0,0.0,30,684.6,0.019354839,0.041935484,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False,31,726.0,31,0.967741935483871,23.419354838709676,1
3,79.93333333,0,0.0,17,348.85,0.0,0.023684211,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False,20,428.78333333,20,0.85,21.4391666665,1
0,0.0,0,0.0,52,1218.1,0.001282051,0.030448718,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,False,False,52,1218.1,52,1.0,23.424999999999997,1
2,20.2,0,0.0,45,580.9357143,0.004444444,0.005,0.0,0.0,Aug,2,2,1,2,New_Visitor,False,False,47,601.1357143,47,0.9574468085106383,12.790121580851064,0
2,168.4,0,0.0,10,208.0,0.0,0.008333333,0.0,0.0,Nov,3,2,5,2,New_Visitor,False,False,12,376.4,12,0.8333333333333334,31.366666666666664,0
6,109.6,0,0.0,17,495.1,0.0,0.01,0.0,0.0,Oct,2,4,8,2,New_Visitor,False,False,23,604.7,23,0.7391304347826086,26.291304347826088,0
8,111.93,0,0.0,13,860.77,0.020952381,0.056017316,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False,False,21,972.7,21,0.6190476190476191,46.31904761904762,1
1,28.2,0,0.0,20,679.5666667,0.0,0.006349206,0.0,0.0,Nov,2,2,2,3,New_Visitor,False,False,21,707.7666667000001,21,0.9523809523809523,33.70317460476191,0
2,180.9,0,0.0,26,1030.06,0.0,0.005952381,0.0,0.0,Aug,3,2,6,2,New_Visitor,False,False,28,1210.96,28,0.9285714285714286,43.24857142857143,0
0,0.0,0,0.0,30,717.4666667,0.006666667,0.02,0.0,0.0,Jul,2,5,1,3,Returning_Visitor,False,False,30,717.4666667,30,1.0,23.915555556666668,1
1,0.0,0,0.0,14,503.6333333,0.013333333,0.033333333,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,False,False,15,503.6333333,15,0.9333333333333333,33.57555555333333,1
0,0.0,0,0.0,22,337.1,0.0,0.027272727,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,False,22,337.1,22,1.0,15.322727272727274,1
2,30.2,0,0.0,29,630.3266667,0.006666667,0.023333333,0.0,0.0,Sep,2,2,6,1,Returning_Visitor,False,False,31,660.5266667000001,31,0.9354838709677419,21.307311829032262,1
0,0.0,0,0.0,47,1153.54,0.003140097,0.039979296,0.0,0.0,Jul,1,1,6,2,Returning_Visitor,False,False,47,1153.54,47,1.0,24.54340425531915,1
0,0.0,0,0.0,12,1012.2,0.0,0.033333333,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False,False,12,1012.2,12,1.0,84.35000000000001,1
1,23.2,0,0.0,4,52.4,0.0,0.02,0.0,0.0,Oct,2,4,2,1,New_Visitor,False,True,5,75.6,5,0.8,15.12,0
5,116.2,0,0.0,38,1057.033333,0.030769231,0.05,0.0,0.0,Nov,1,8,1,1,Returning_Visitor,False,False,43,1173.2333330000001,43,0.8837209302325582,27.284496116279072,1
2,39.4,0,0.0,62,2021.747727,0.003076923,0.015641026,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,False,False,64,2061.147727,64,0.96875,32.205433234375,1
5,81.2,0,0.0,23,269.9018182,0.0,0.008,0.0,0.0,Nov,1,1,3,2,New_Visitor,False,False,28,351.10181819999997,28,0.8214285714285714,12.53935065,0
3,41.3,0,0.0,4,55.9,0.0,0.014285714,0.0,0.0,June,3,2,8,2,New_Visitor,False,False,7,97.19999999999999,7,0.5714285714285714,13.885714285714284,0
1,30.7,0,0.0,33,1148.333333,0.0,0.020833333,0.0,0.0,Aug,2,5,6,1,Returning_Visitor,False,False,34,1179.033333,34,0.9705882352941176,34.67745097058824,1
2,61.5,0,0.0,6,99.0,0.0,0.008333333,0.0,0.0,Oct,1,1,6,3,Returning_Visitor,False,False,8,160.5,8,0.75,20.0625,1
0,0.0,0,0.0,22,562.1666667,0.018181818,0.053030303,0.0,0.0,June,2,2,3,3,Returning_Visitor,True,False,22,562.1666667,22,1.0,25.55303030454545,1
2,73.6,0,0.0,38,813.6016667,0.004878049,0.037398374,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False,40,887.2016667,40,0.95,22.1800416675,1
0,0.0,0,0.0,4,59.2,0.0,0.05,0.0,0.0,Aug,2,4,9,4,Returning_Visitor,False,False,4,59.2,4,1.0,14.8,1
0,0.0,0,0.0,60,1063.666667,0.014166667,0.049722222,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,False,False,60,1063.666667,60,1.0,17.727777783333334,1
3,47.4,0,0.0,21,961.52,0.030434783,0.053623188,0.0,0.0,Aug,3,2,4,4,Returning_Visitor,False,False,24,1008.92,24,0.875,42.038333333333334,1
1,61.4,0,0.0,27,779.6066667,0.0,0.007142857,0.0,0.0,Oct,2,2,7,2,Returning_Visitor,False,False,28,841.0066667,28,0.9642857142857143,30.035952382142856,1
4,105.2666667,0,0.0,35,655.6847619,0.0,0.005128205,0.0,0.0,Nov,2,10,7,2,New_Visitor,True,False,39,760.9514286,39,0.8974358974358975,19.51157509230769,0
9,185.8,0,0.0,32,631.2766667,0.005714286,0.016095238,0.0,0.0,Sep,2,4,1,1,Returning_Visitor,False,False,41,817.0766667,41,0.7804878048780488,19.928699187804877,1
1,108.8,0,0.0,15,387.4,0.0,0.004166667,0.0,0.0,June,2,2,1,2,New_Visitor,False,False,16,496.2,16,0.9375,31.0125,0
1,29.2,0,0.0,7,75.6,0.0,0.025,0.0,0.0,Aug,1,1,4,2,New_Visitor,True,False,8,104.8,8,0.875,13.1,0
2,11.0,0,0.0,38,938.9333333,0.039473684,0.06622807,0.0,0.0,June,3,2,2,3,Returning_Visitor,False,False,40,949.9333333,40,0.95,23.7483333325,1
3,95.6,0,0.0,10,337.1,0.008333333,0.029166667,0.0,0.0,Jul,1,1,9,3,Returning_Visitor,False,False,13,432.70000000000005,13,0.7692307692307693,33.284615384615385,1
0,0.0,0,0.0,6,67.0,0.016666667,0.05,0.0,0.0,Jul,2,4,1,1,Returning_Visitor,False,False,6,67.0,6,1.0,11.166666666666666,1
7,204.1,0,0.0,5,128.7,0.0,0.0125,0.0,0.0,Sep,2,7,1,2,New_Visitor,False,False,12,332.79999999999995,12,0.4166666666666667,27.73333333333333,0
4,32.33333333,0,0.0,18,374.6,0.0,0.010526316,0.0,0.0,Sep,2,2,3,3,New_Visitor,False,False,22,406.93333333000004,22,0.8181818181818182,18.496969696818184,0
3,118.55,0,0.0,34,1948.088333,0.027027027,0.041643072,0.0,0.0,June,3,2,1,13,Returning_Visitor,True,False,37,2066.638333,37,0.918918918918919,55.85509008108108,1
2,152.0,0,0.0,13,241.5833333,0.013333333,0.013333333,0.0,0.0,Sep,1,1,1,2,New_Visitor,False,False,15,393.5833333,15,0.8666666666666667,26.238888886666665,0
0,0.0,0,0.0,48,476.3600939,0.000694444,0.028639403,0.0,0.0,Aug,1,1,1,2,Returning_Visitor,False,False,48,476.3600939,48,1.0,9.924168622916666,1
3,84.0,0,0.0,59,1720.422222,0.026984127,0.038231522,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True,False,62,1804.422222,62,0.9516129032258065,29.10358422580645,1
1,47.4,0,0.0,5,238.2,0.0,0.033333333,0.0,0.0,Sep,2,2,5,4,New_Visitor,True,False,6,285.59999999999997,6,0.8333333333333334,47.599999999999994,0
3,90.6,0,0.0,6,166.0,0.0,0.025,0.0,0.0,Jul,2,2,8,6,New_Visitor,False,True,9,256.6,9,0.6666666666666666,28.511111111111113,0
0,0.0,0,0.0,20,436.1,0.04,0.07,0.0,0.0,June,1,1,4,3,Returning_Visitor,False,False,20,436.1,20,1.0,21.805,1
0,0.0,0,0.0,11,315.58,0.0,0.054545455,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,True,False,11,315.58,11,1.0,28.689090909090908,1
1,55.4,0,0.0,9,949.6,0.0,0.046666667,0.0,0.0,Oct,1,8,5,11,Returning_Visitor,False,False,10,1005.0,10,0.9,100.5,1
4,34.93333333,0,0.0,2,22.8,0.0,0.028571429,0.0,0.0,Oct,2,2,4,2,New_Visitor,False,False,6,57.73333333000001,6,0.3333333333333333,9.622222221666668,0
6,205.0,0,0.0,20,221.78,0.0,0.001515152,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False,26,426.78,26,0.7692307692307693,16.414615384615384,1
0,0.0,0,0.0,3,146.4,0.0,0.016666667,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,False,3,146.4,3,1.0,48.800000000000004,1
7,36.05,0,0.0,27,344.45,0.0,0.035714286,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False,False,34,380.5,34,0.7941176470588235,11.191176470588236,1
4,46.4,0,0.0,3,25.2,0.0,0.0,0.0,0.0,Oct,3,2,1,20,Returning_Visitor,False,False,7,71.6,7,0.42857142857142855,10.228571428571428,1
0,0.0,0,0.0,13,1001.3,0.0,0.057142857,0.0,0.0,June,2,2,9,1,Returning_Visitor,False,False,13,1001.3,13,1.0,77.02307692307691,1
0,0.0,0,0.0,39,794.16,0.0,0.012820513,0.0,0.0,Sep,4,2,1,4,Returning_Visitor,False,False,39,794.16,39,1.0,20.36307692307692,1
1,18.2,0,0.0,22,624.76,0.009090909,0.015909091,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,False,False,23,642.96,23,0.9565217391304348,27.954782608695655,1
0,0.0,0,0.0,13,157.0,0.0,0.015384615,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,False,False,13,157.0,13,1.0,12.076923076923077,1
0,0.0,0,0.0,10,145.04,0.0,0.023333333,0.0,0.0,Nov,4,2,4,1,Returning_Visitor,False,False,10,145.04,10,1.0,14.504,1
1,66.4,0,0.0,22,641.4809524,0.0,0.004761905,0.0,0.0,Oct,3,2,4,6,New_Visitor,False,False,23,707.8809524,23,0.9565217391304348,30.777432713043478,0
2,71.1,0,0.0,11,529.8,0.0,0.004545455,0.0,0.0,Oct,2,2,2,2,Returning_Visitor,False,False,13,600.9,13,0.8461538461538461,46.223076923076924,1
4,77.1,0,0.0,4,41.7,0.0,0.028571429,0.0,0.0,Sep,2,2,4,6,Returning_Visitor,True,False,8,118.8,8,0.5,14.85,1
2,117.8,0,0.0,17,586.1,0.0,0.011111111,0.0,0.0,Aug,3,2,7,13,Returning_Visitor,False,False,19,703.9,19,0.8947368421052632,37.04736842105263,1
2,112.8,0,0.0,11,375.8,0.0,0.015384615,0.0,0.0,Sep,2,2,9,5,New_Visitor,True,False,13,488.6,13,0.8461538461538461,37.58461538461539,0
0,0.0,0,0.0,6,118.3,0.011111111,0.077777778,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,False,6,118.3,6,1.0,19.716666666666665,1
3,36.2,0,0.0,16,166.7062706,0.0,0.014705882,0.0,0.0,Aug,2,2,6,5,New_Visitor,False,False,19,202.90627060000003,19,0.8421052631578947,10.679277400000002,0
3,42.4,0,0.0,20,331.8914286,0.0,0.004761905,0.0,0.0,Aug,2,2,8,1,Returning_Visitor,True,False,23,374.29142859999996,23,0.8695652173913043,16.273540373913043,1
2,135.0,0,0.0,25,1684.375,0.014814815,0.052674897,0.0,0.0,Jul,1,1,8,3,Returning_Visitor,True,False,27,1819.375,27,0.9259259259259259,67.38425925925925,1
5,106.8,0,0.0,20,470.8666667,0.027272727,0.045454545,0.0,0.0,Oct,2,2,1,13,Returning_Visitor,False,False,25,577.6666667,25,0.8,23.106666668,1
0,0.0,0,0.0,39,1348.45,0.01025641,0.02039072,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,False,False,39,1348.45,39,1.0,34.575641025641026,1
7,138.15,0,0.0,9,232.31,0.0,0.028717949,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,True,False,16,370.46000000000004,16,0.5625,23.153750000000002,1
0,0.0,0,0.0,16,318.0666667,0.025,0.033333333,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,False,False,16,318.0666667,16,1.0,19.87916666875,1
2,6.0,0,0.0,37,501.7666667,0.01025641,0.020512821,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False,39,507.7666667,39,0.9487179487179487,13.019658120512819,1
1,9.0,0,0.0,22,1889.25,0.0,0.024603175,0.0,0.0,Aug,2,2,7,6,Returning_Visitor,False,False,23,1898.25,23,0.9565217391304348,82.53260869565217,1
0,0.0,0,0.0,5,43.9,0.0,0.02,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False,5,43.9,5,1.0,8.78,1
3,32.1,0,0.0,3,21.1,0.028571429,0.042857143,0.0,0.0,June,3,2,6,5,New_Visitor,False,False,6,53.2,6,0.5,8.866666666666667,0
4,118.7,0,0.0,3,89.5,0.0,0.047619048,0.0,0.0,Nov,3,2,1,4,Returning_Visitor,False,False,7,208.2,7,0.42857142857142855,29.74285714285714,1
8,98.4,0,0.0,16,156.3333333,0.0,0.007843137,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False,24,254.7333333,24,0.6666666666666666,10.6138888875,1
3,78.6,0,0.0,2,18.2,0.0,0.02,0.0,0.0,Jul,3,2,3,2,New_Visitor,True,True,5,96.8,5,0.4,19.36,0
0,0.0,0,0.0,5,116.6666667,0.04,0.05,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True,False,5,116.6666667,5,1.0,23.33333334,1
1,109.8,0,0.0,17,418.8233333,0.0,0.001388889,0.0,0.0,Oct,2,4,1,3,New_Visitor,False,False,18,528.6233333,18,0.9444444444444444,29.36796296111111,0
0,0.0,0,0.0,17,1926.133333,0.011764706,0.027647059,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False,17,1926.133333,17,1.0,113.30196076470588,1
6,184.32,0,0.0,8,163.22,0.0,0.018181818,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False,14,347.53999999999996,14,0.5714285714285714,24.82428571428571,0
2,132.4,0,0.0,11,296.3,0.0,0.015384615,0.0,0.0,Sep,2,4,3,2,New_Visitor,False,False,13,428.70000000000005,13,0.8461538461538461,32.97692307692308,0
4,39.48,0,0.0,33,549.78,0.0,0.005555556,0.0,0.0,Sep,3,2,4,1,New_Visitor,False,False,37,589.26,37,0.8918918918918919,15.925945945945946,0
1,28.2,0,0.0,1,0.0,0.0,0.05,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,True,2,28.2,2,0.5,14.1,0
5,46.8,0,0.0,33,743.2666667,0.005,0.021666667,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,True,False,38,790.0666666999999,38,0.868421052631579,20.79122807105263,1
2,32.2,0,0.0,11,222.5,0.0,0.015384615,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,True,True,13,254.7,13,0.8461538461538461,19.592307692307692,1
1,32.2,0,0.0,17,876.4285714,0.0,0.0040625,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,False,True,18,908.6285714,18,0.9444444444444444,50.47936507777778,1
6,102.5,0,0.0,23,351.0333333,0.0,0.015517241,0.0,0.0,Oct,1,1,1,4,Returning_Visitor,False,False,29,453.5333333,29,0.7931034482758621,15.63908045862069,1
3,77.6,0,0.0,3,8.0,0.033333333,0.066666667,0.0,0.0,June,2,2,6,2,Returning_Visitor,False,False,6,85.6,6,0.5,14.266666666666666,1
1,4.333333333,0,0.0,3,14.33333333,0.006666667,0.074444444,0.0,0.0,June,4,2,1,5,Returning_Visitor,True,True,4,18.666666663,4,0.75,4.66666666575,1
4,85.6,0,0.0,1,5.0,0.0,0.033333333,0.0,0.0,Sep,2,4,1,5,New_Visitor,False,True,5,90.6,5,0.2,18.119999999999997,0
0,0.0,0,0.0,5,190.6,0.0,0.02,0.0,0.0,Jul,2,2,5,1,Returning_Visitor,True,False,5,190.6,5,1.0,38.12,1
3,35.4,0,0.0,38,937.8075758,0.01025641,0.039316239,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False,41,973.2075758,41,0.926829268292683,23.736770141463413,1
4,46.3,0,0.0,2,22.83333333,0.0,0.033333333,0.0,0.0,Nov,2,2,6,2,New_Visitor,True,True,6,69.13333333,6,0.3333333333333333,11.522222221666667,0
1,81.6,0,0.0,42,2017.520714,0.0,0.023696145,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False,43,2099.120714,43,0.9767441860465116,48.81676079069768,1
0,0.0,0,0.0,25,1978.7,0.032,0.06,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False,25,1978.7,25,1.0,79.148,1
1,71.6,0,0.0,7,286.7,0.0,0.008333333,0.0,0.0,Aug,1,1,7,3,New_Visitor,False,False,8,358.29999999999995,8,0.875,44.787499999999994,0
0,0.0,0,0.0,7,71.6,0.028571429,0.071428571,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False,7,71.6,7,1.0,10.228571428571428,1
1,19.2,0,0.0,22,443.8333333,0.0,0.002380952,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False,23,463.0333333,23,0.9565217391304348,20.131884056521738,1
4,34.4,0,0.0,12,189.4333333,0.0,0.014285714,0.0,0.0,Sep,2,10,4,4,New_Visitor,False,False,16,223.8333333,16,0.75,13.98958333125,0
1,13.0,0,0.0,28,611.94,0.0,0.006896552,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False,29,624.94,29,0.9655172413793104,21.549655172413797,1
0,0.0,0,0.0,7,238.9333333,0.0,0.014285714,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,False,7,238.9333333,7,1.0,34.133333328571425,1
3,63.0,0,0.0,2,14.6,0.0,0.016666667,0.0,0.0,Oct,1,1,1,2,New_Visitor,False,False,5,77.6,5,0.4,15.52,0
2,79.6,0,0.0,24,433.36,0.008333333,0.009722222,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False,26,512.96,26,0.9230769230769231,19.72923076923077,1
